date,league,season,home_team,away_team,full_time_home_goals,full_time_away_goals,half_time_home_goals,half_time_away_goals,full_time_result,half_time_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home_win,odds_draw,odds_away_win
2020-01-25,bundesliga,2019-2020,Union Berlin,Augsburg,2,0,0.0,0.0,H,D,12.0,25.0,3.0,7.0,18.0,9.0,4.0,5.0,4.0,1.0,0.0,0.0,2.05,3.6,3.4
2020-01-25,liga,2019-2020,Valencia,Barcelona,2,0,0.0,0.0,H,D,8.0,14.0,6.0,5.0,13.0,16.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,4.33,1.61
2020-01-25,ligue_1,2019-2020,St Etienne,Nimes,2,1,2.0,1.0,H,H,13.0,12.0,6.0,4.0,19.0,16.0,6.0,5.0,3.0,2.0,0.0,0.0,1.75,3.75,4.75
2020-01-25,ligue_1,2019-2020,Montpellier,Dijon,2,1,0.0,0.0,H,D,16.0,6.0,5.0,2.0,16.0,15.0,3.0,1.0,2.0,2.0,0.0,1.0,1.61,3.8,5.5
2020-01-25,ligue_1,2019-2020,Monaco,Strasbourg,1,3,0.0,1.0,A,A,12.0,11.0,3.0,7.0,8.0,9.0,5.0,5.0,1.0,0.0,0.0,0.0,1.6,4.0,5.5
2020-01-25,ligue_1,2019-2020,Brest,Amiens,2,1,0.0,0.0,H,D,10.0,8.0,3.0,3.0,13.0,17.0,2.0,7.0,2.0,4.0,0.0,0.0,2.05,3.4,3.75
2020-01-25,ligue_1,2019-2020,Marseille,Angers,0,0,0.0,0.0,D,D,9.0,4.0,2.0,0.0,17.0,13.0,4.0,2.0,1.0,2.0,0.0,0.0,1.75,3.75,4.5
2020-01-25,liga,2019-2020,Espanol,Ath Bilbao,1,1,0.0,1.0,D,A,9.0,11.0,3.0,3.0,14.0,14.0,2.0,3.0,3.0,1.0,0.0,0.0,2.5,2.9,3.25
2020-01-25,ligue_1,2019-2020,Reims,Metz,0,1,0.0,1.0,A,A,16.0,7.0,2.0,4.0,11.0,9.0,11.0,1.0,1.0,1.0,0.0,0.0,1.9,3.2,4.75
2020-01-25,serie_a,2019-2020,Torino,Atalanta,0,7,0.0,3.0,A,A,6.0,17.0,4.0,15.0,17.0,12.0,4.0,12.0,3.0,2.0,2.0,0.0,4.33,4.2,1.7
2020-01-25,serie_a,2019-2020,Fiorentina,Genoa,0,0,0.0,0.0,D,D,15.0,8.0,6.0,6.0,18.0,21.0,7.0,6.0,4.0,3.0,0.0,0.0,1.72,3.75,5.0
2020-01-25,serie_a,2019-2020,Spal,Bologna,1,3,1.0,1.0,A,D,9.0,12.0,5.0,6.0,16.0,15.0,5.0,9.0,4.0,3.0,0.0,0.0,3.0,3.4,2.3
2020-01-26,liga,2019-2020,Ath Madrid,Leganes,0,0,0.0,0.0,D,D,14.0,10.0,3.0,4.0,10.0,19.0,7.0,6.0,2.0,6.0,0.0,1.0,1.44,4.0,9.0
2020-01-26,liga,2019-2020,Celta,Eibar,0,0,0.0,0.0,D,D,18.0,5.0,5.0,3.0,9.0,16.0,6.0,3.0,1.0,0.0,0.0,0.0,2.0,3.4,3.8
2020-01-26,liga,2019-2020,Valladolid,Real Madrid,0,1,0.0,0.0,A,D,4.0,12.0,0.0,3.0,7.0,11.0,3.0,5.0,1.0,3.0,0.0,0.0,7.5,4.5,1.44
2020-01-26,liga,2019-2020,Sociedad,Mallorca,3,0,0.0,0.0,H,D,14.0,8.0,5.0,4.0,15.0,7.0,7.0,3.0,0.0,2.0,0.0,0.0,1.45,4.33,7.5
2020-01-26,ligue_1,2019-2020,Lille,Paris SG,0,2,0.0,1.0,A,A,9.0,12.0,2.0,5.0,20.0,10.0,6.0,3.0,3.0,1.0,0.0,0.0,6.5,4.75,1.44
2020-01-26,ligue_1,2019-2020,Nantes,Bordeaux,0,1,0.0,0.0,A,D,7.0,11.0,0.0,2.0,11.0,14.0,0.0,2.0,3.0,2.0,1.0,0.0,1.9,3.2,4.5
2020-01-26,liga,2019-2020,Getafe,Betis,1,0,0.0,0.0,H,D,7.0,8.0,3.0,1.0,19.0,12.0,8.0,4.0,2.0,4.0,0.0,1.0,2.05,3.3,3.8
2020-01-26,serie_a,2019-2020,Napoli,Juventus,2,1,0.0,0.0,H,D,11.0,7.0,4.0,5.0,14.0,14.0,3.0,2.0,2.0,5.0,0.0,0.0,3.6,3.6,2.05
2020-01-26,ligue_1,2019-2020,Lyon,Toulouse,3,0,1.0,0.0,H,H,13.0,10.0,5.0,4.0,8.0,5.0,8.0,2.0,0.0,1.0,0.0,0.0,1.28,5.75,10.0
2020-01-26,serie_a,2019-2020,Verona,Lecce,3,0,2.0,0.0,H,H,9.0,3.0,5.0,1.0,16.0,11.0,5.0,0.0,2.0,3.0,0.0,1.0,1.6,4.0,5.5
2020-01-26,serie_a,2019-2020,Sampdoria,Sassuolo,0,0,0.0,0.0,D,D,15.0,6.0,5.0,2.0,16.0,9.0,6.0,3.0,4.0,1.0,0.0,1.0,2.2,3.4,3.3
2020-01-26,serie_a,2019-2020,Parma,Udinese,2,0,2.0,0.0,H,H,10.0,15.0,5.0,5.0,12.0,9.0,5.0,11.0,2.0,3.0,0.0,0.0,2.37,3.25,3.1
2020-01-26,serie_a,2019-2020,Inter,Cagliari,1,1,1.0,0.0,D,H,14.0,8.0,5.0,3.0,10.0,10.0,4.0,6.0,4.0,1.0,2.0,0.0,1.3,5.5,10.0
2020-01-26,bundesliga,2019-2020,Werder Bremen,Hoffenheim,0,3,0.0,0.0,A,D,16.0,9.0,3.0,4.0,14.0,15.0,7.0,4.0,2.0,2.0,0.0,0.0,2.37,3.6,2.8
2020-01-26,bundesliga,2019-2020,Leverkusen,Fortuna Dusseldorf,3,0,1.0,0.0,H,H,25.0,12.0,11.0,3.0,11.0,10.0,8.0,5.0,0.0,3.0,0.0,0.0,1.36,5.25,7.0
2020-01-26,serie_a,2019-2020,Roma,Lazio,1,1,1.0,1.0,D,D,16.0,3.0,7.0,2.0,11.0,12.0,7.0,1.0,3.0,4.0,0.0,0.0,2.8,3.6,2.4
2020-01-29,premier_league,2019-2020,West Ham,Liverpool,0,2,0.0,1.0,A,A,7.0,13.0,4.0,5.0,6.0,6.0,3.0,7.0,2.0,0.0,0.0,0.0,8.5,5.5,1.33
2020-01-31,bundesliga,2019-2020,Hertha,Schalke 04,0,0,0.0,0.0,D,D,9.0,13.0,0.0,5.0,9.0,9.0,3.0,7.0,1.0,1.0,0.0,0.0,2.7,3.4,2.6
2020-01-31,ligue_1,2019-2020,Rennes,Nantes,3,2,0.0,0.0,H,D,13.0,8.0,9.0,5.0,13.0,17.0,5.0,5.0,5.0,4.0,0.0,0.0,1.95,3.0,4.75
2020-02-01,bundesliga,2019-2020,RB Leipzig,M'gladbach,2,2,0.0,2.0,D,A,18.0,7.0,8.0,4.0,12.0,13.0,4.0,4.0,1.0,6.0,0.0,1.0,1.5,4.5,5.75
2020-02-01,bundesliga,2019-2020,Mainz,Bayern Munich,1,3,1.0,3.0,A,A,8.0,13.0,3.0,5.0,12.0,9.0,6.0,4.0,3.0,1.0,0.0,0.0,12.0,7.5,1.2
2020-02-01,bundesliga,2019-2020,Hoffenheim,Leverkusen,2,1,1.0,1.0,H,D,14.0,22.0,6.0,11.0,8.0,10.0,4.0,10.0,3.0,3.0,0.0,1.0,3.2,3.8,2.1
2020-02-01,bundesliga,2019-2020,Fortuna Dusseldorf,Ein Frankfurt,1,1,0.0,0.0,D,D,8.0,6.0,1.0,4.0,6.0,12.0,4.0,4.0,2.0,1.0,0.0,0.0,3.5,3.6,2.05
2020-02-01,bundesliga,2019-2020,Dortmund,Union Berlin,5,0,2.0,0.0,H,H,13.0,5.0,7.0,0.0,7.0,8.0,5.0,3.0,0.0,1.0,0.0,0.0,1.22,6.5,11.0
2020-02-01,ligue_1,2019-2020,Angers,Reims,1,4,1.0,1.0,A,D,15.0,12.0,4.0,4.0,15.0,13.0,2.0,4.0,1.0,2.0,0.0,0.0,2.15,2.9,4.2
2020-02-01,ligue_1,2019-2020,Paris SG,Montpellier,5,0,3.0,0.0,H,H,20.0,6.0,9.0,2.0,16.0,16.0,12.0,2.0,4.0,4.0,0.0,2.0,1.14,8.0,19.0
2020-02-01,ligue_1,2019-2020,Amiens,Toulouse,0,0,0.0,0.0,D,D,9.0,12.0,4.0,1.0,14.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,2.05,3.3,3.8
2020-02-01,ligue_1,2019-2020,Dijon,Brest,3,0,2.0,0.0,H,H,12.0,19.0,5.0,4.0,9.0,17.0,6.0,6.0,0.0,1.0,0.0,0.0,2.1,3.4,3.6
2020-02-01,ligue_1,2019-2020,Strasbourg,Lille,1,2,1.0,0.0,A,H,13.0,9.0,3.0,4.0,12.0,22.0,3.0,7.0,1.0,4.0,0.0,0.0,2.6,3.0,3.0
2020-02-01,serie_a,2019-2020,Sassuolo,Roma,4,2,3.0,0.0,H,H,16.0,19.0,9.0,9.0,6.0,19.0,5.0,11.0,1.0,7.0,0.0,1.0,4.0,4.0,1.8
2020-02-01,serie_a,2019-2020,Bologna,Brescia,2,1,1.0,1.0,H,D,17.0,3.0,7.0,1.0,17.0,14.0,6.0,3.0,3.0,2.0,0.0,0.0,1.66,4.0,5.0
2020-02-01,bundesliga,2019-2020,Augsburg,Werder Bremen,2,1,0.0,1.0,H,A,14.0,7.0,4.0,1.0,8.0,17.0,5.0,3.0,2.0,5.0,0.0,0.0,2.05,3.7,3.4
2020-02-01,serie_a,2019-2020,Cagliari,Parma,2,2,1.0,1.0,D,D,21.0,17.0,11.0,5.0,12.0,15.0,8.0,7.0,3.0,2.0,0.0,0.0,1.85,3.75,4.0
2020-02-01,ligue_1,2019-2020,Nimes,Monaco,3,1,1.0,1.0,H,D,22.0,6.0,8.0,4.0,13.0,10.0,7.0,1.0,4.0,3.0,0.0,2.0,4.5,4.0,1.72
2020-02-01,liga,2019-2020,Real Madrid,Ath Madrid,1,0,0.0,0.0,H,D,16.0,4.0,5.0,1.0,18.0,11.0,5.0,6.0,2.0,3.0,0.0,0.0,1.8,3.5,4.75
2020-02-01,liga,2019-2020,Granada,Espanol,2,1,1.0,1.0,H,D,8.0,22.0,2.0,4.0,15.0,17.0,3.0,9.0,3.0,3.0,0.0,0.0,2.7,3.1,2.8
2020-02-01,premier_league,2019-2020,Man United,Wolves,0,0,0.0,0.0,D,D,15.0,14.0,5.0,3.0,14.0,15.0,4.0,6.0,3.0,2.0,0.0,0.0,2.25,3.25,3.4
2020-02-01,premier_league,2019-2020,West Ham,Brighton,3,3,2.0,0.0,D,H,12.0,19.0,6.0,6.0,8.0,9.0,4.0,6.0,1.0,1.0,0.0,0.0,2.6,3.3,2.75
2020-02-01,premier_league,2019-2020,Newcastle,Norwich,0,0,0.0,0.0,D,D,15.0,19.0,5.0,4.0,10.0,15.0,8.0,12.0,2.0,1.0,0.0,0.0,2.2,3.4,3.3
2020-02-01,premier_league,2019-2020,Liverpool,Southampton,4,0,0.0,0.0,H,D,16.0,17.0,9.0,4.0,9.0,15.0,6.0,11.0,0.0,2.0,0.0,0.0,1.25,6.0,12.0
2020-02-01,premier_league,2019-2020,Crystal Palace,Sheffield United,0,1,0.0,0.0,A,D,13.0,10.0,3.0,3.0,9.0,15.0,9.0,5.0,3.0,2.0,0.0,0.0,3.1,3.1,2.5
2020-02-01,premier_league,2019-2020,Watford,Everton,2,3,2.0,2.0,A,D,11.0,12.0,2.0,5.0,17.0,14.0,4.0,4.0,2.0,2.0,0.0,1.0,2.75,3.3,2.62
2020-02-01,premier_league,2019-2020,Leicester,Chelsea,2,2,0.0,0.0,D,D,14.0,7.0,4.0,3.0,16.0,14.0,4.0,6.0,2.0,2.0,0.0,0.0,2.5,3.6,2.7
2020-02-01,liga,2019-2020,Valencia,Celta,1,0,0.0,0.0,H,D,9.0,11.0,5.0,4.0,14.0,20.0,4.0,7.0,6.0,3.0,0.0,0.0,1.8,3.6,4.5
2020-02-01,liga,2019-2020,Mallorca,Valladolid,0,1,0.0,0.0,A,D,16.0,15.0,4.0,7.0,11.0,10.0,8.0,5.0,4.0,1.0,0.0,0.0,2.25,3.25,3.4
2020-02-01,premier_league,2019-2020,Bournemouth,Aston Villa,2,1,2.0,0.0,H,H,16.0,18.0,6.0,5.0,10.0,15.0,1.0,8.0,1.0,3.0,1.0,0.0,2.1,3.6,3.3
2020-02-02,bundesliga,2019-2020,FC Koln,Freiburg,4,0,1.0,0.0,H,H,24.0,9.0,9.0,2.0,13.0,9.0,10.0,6.0,3.0,1.0,0.0,0.0,2.05,3.6,3.5
2020-02-02,serie_a,2019-2020,Atalanta,Genoa,2,2,2.0,2.0,D,D,17.0,9.0,10.0,5.0,19.0,19.0,7.0,1.0,2.0,6.0,0.0,1.0,1.25,6.0,12.0
2020-02-02,bundesliga,2019-2020,Paderborn,Wolfsburg,2,4,1.0,2.0,A,A,10.0,9.0,7.0,5.0,15.0,17.0,3.0,7.0,3.0,3.0,1.0,0.0,3.8,4.0,1.85
2020-02-02,premier_league,2019-2020,Burnley,Arsenal,0,0,0.0,0.0,D,D,15.0,13.0,2.0,2.0,8.0,11.0,5.0,7.0,1.0,3.0,0.0,0.0,3.6,3.6,2.0
2020-02-02,premier_league,2019-2020,Tottenham,Man City,2,0,0.0,0.0,H,D,3.0,18.0,3.0,5.0,8.0,14.0,2.0,6.0,2.0,3.0,0.0,1.0,5.5,4.6,1.53
2020-02-02,serie_a,2019-2020,Udinese,Inter,0,2,0.0,0.0,A,D,11.0,14.0,4.0,10.0,10.0,16.0,3.0,2.0,2.0,2.0,0.0,0.0,5.0,3.8,1.7
2020-02-02,serie_a,2019-2020,Lecce,Torino,4,0,2.0,0.0,H,H,14.0,11.0,11.0,4.0,14.0,23.0,5.0,3.0,3.0,3.0,0.0,0.0,3.2,3.5,2.2
2020-02-02,serie_a,2019-2020,Milan,Verona,1,1,1.0,1.0,D,D,17.0,8.0,6.0,6.0,11.0,12.0,9.0,3.0,1.0,4.0,0.0,1.0,1.66,3.6,5.75
2020-02-02,serie_a,2019-2020,Lazio,Spal,5,1,4.0,0.0,H,H,12.0,10.0,10.0,5.0,9.0,7.0,5.0,2.0,1.0,2.0,0.0,0.0,1.22,6.5,13.0
2020-02-02,liga,2019-2020,Barcelona,Levante,2,1,2.0,0.0,H,H,23.0,10.0,9.0,5.0,6.0,10.0,8.0,3.0,2.0,0.0,0.0,0.0,1.14,9.0,15.0
2020-02-02,serie_a,2019-2020,Juventus,Fiorentina,3,0,1.0,0.0,H,H,8.0,7.0,8.0,5.0,9.0,13.0,10.0,5.0,1.0,4.0,0.0,0.0,1.33,5.25,9.0
2020-02-02,liga,2019-2020,Sevilla,Alaves,1,1,0.0,0.0,D,D,14.0,4.0,3.0,3.0,13.0,12.0,6.0,1.0,2.0,1.0,0.0,0.0,1.36,5.0,8.5
2020-02-02,liga,2019-2020,Villarreal,Osasuna,3,1,1.0,0.0,H,H,9.0,17.0,4.0,5.0,19.0,15.0,4.0,6.0,3.0,2.0,0.0,0.0,1.75,4.0,4.33
2020-02-02,ligue_1,2019-2020,Nice,Lyon,2,1,1.0,1.0,H,D,12.0,14.0,7.0,7.0,17.0,9.0,4.0,10.0,3.0,2.0,1.0,1.0,3.5,3.5,2.1
2020-02-02,ligue_1,2019-2020,Metz,St Etienne,3,1,1.0,0.0,H,H,10.0,17.0,6.0,7.0,11.0,18.0,3.0,8.0,0.0,2.0,0.0,0.0,2.62,3.0,3.0
2020-02-02,ligue_1,2019-2020,Bordeaux,Marseille,0,0,0.0,0.0,D,D,12.0,16.0,3.0,4.0,10.0,14.0,3.0,10.0,2.0,2.0,0.0,0.0,3.5,3.2,2.2
2020-02-02,liga,2019-2020,Eibar,Betis,1,1,1.0,1.0,D,D,8.0,14.0,3.0,6.0,15.0,16.0,2.0,7.0,2.0,2.0,0.0,0.0,2.5,3.4,2.8
2020-02-02,liga,2019-2020,Leganes,Sociedad,2,1,0.0,1.0,H,A,12.0,2.0,5.0,1.0,24.0,19.0,3.0,1.0,4.0,3.0,0.0,0.0,2.9,3.1,2.6
2020-02-02,liga,2019-2020,Ath Bilbao,Getafe,0,2,0.0,1.0,A,A,8.0,9.0,2.0,3.0,11.0,19.0,5.0,4.0,2.0,5.0,0.0,0.0,2.55,2.8,3.3
2020-02-03,serie_a,2019-2020,Sampdoria,Napoli,2,4,1.0,2.0,A,A,12.0,12.0,10.0,10.0,17.0,6.0,4.0,6.0,4.0,3.0,0.0,0.0,4.33,3.8,1.8
2020-02-04,ligue_1,2019-2020,Lille,Rennes,1,0,1.0,0.0,H,H,14.0,11.0,3.0,4.0,15.0,16.0,5.0,2.0,3.0,1.0,0.0,0.0,2.1,3.3,3.75
2020-02-04,ligue_1,2019-2020,Monaco,Angers,1,0,1.0,0.0,H,H,6.0,16.0,3.0,4.0,13.0,8.0,1.0,8.0,2.0,2.0,0.0,0.0,2.0,3.3,4.0
2020-02-04,ligue_1,2019-2020,Nantes,Paris SG,1,2,0.0,1.0,A,A,15.0,19.0,5.0,7.0,9.0,21.0,4.0,7.0,2.0,4.0,0.0,0.0,9.0,5.5,1.3
2020-02-05,ligue_1,2019-2020,St Etienne,Marseille,0,2,0.0,1.0,A,A,11.0,5.0,3.0,3.0,8.0,11.0,6.0,2.0,2.0,4.0,0.0,0.0,3.0,3.2,2.5
2020-02-05,ligue_1,2019-2020,Lyon,Amiens,0,0,0.0,0.0,D,D,10.0,7.0,3.0,2.0,8.0,14.0,5.0,3.0,1.0,2.0,0.0,0.0,1.33,5.25,9.0
2020-02-05,ligue_1,2019-2020,Montpellier,Metz,1,1,1.0,0.0,D,H,12.0,18.0,7.0,8.0,13.0,16.0,6.0,8.0,2.0,1.0,0.0,0.0,1.75,3.3,5.75
2020-02-05,ligue_1,2019-2020,Nimes,Dijon,2,0,2.0,0.0,H,H,11.0,10.0,5.0,3.0,17.0,27.0,2.0,2.0,0.0,3.0,0.0,0.0,2.37,3.25,3.1
2020-02-05,ligue_1,2019-2020,Reims,Nice,1,1,0.0,0.0,D,D,15.0,5.0,4.0,4.0,11.0,7.0,9.0,6.0,2.0,0.0,0.0,0.0,2.2,3.1,3.6
2020-02-05,ligue_1,2019-2020,Toulouse,Strasbourg,0,1,0.0,0.0,A,D,12.0,15.0,1.0,6.0,7.0,10.0,5.0,2.0,1.0,2.0,0.0,0.0,3.4,3.0,2.37
2020-02-05,ligue_1,2019-2020,Brest,Bordeaux,1,1,0.0,1.0,D,A,17.0,13.0,3.0,5.0,14.0,5.0,8.0,5.0,2.0,0.0,1.0,0.0,2.5,3.2,3.0
2020-02-05,serie_a,2019-2020,Lazio,Verona,0,0,0.0,0.0,D,D,12.0,12.0,6.0,6.0,12.0,15.0,6.0,7.0,3.0,2.0,0.0,0.0,1.36,5.25,8.0
2020-02-07,serie_a,2019-2020,Roma,Bologna,2,3,1.0,2.0,A,A,14.0,12.0,10.0,8.0,11.0,16.0,6.0,6.0,2.0,4.0,1.0,0.0,1.61,4.33,5.0
2020-02-07,ligue_1,2019-2020,Angers,Lille,0,2,0.0,1.0,A,A,9.0,12.0,1.0,4.0,10.0,15.0,6.0,2.0,4.0,3.0,0.0,0.0,2.87,3.1,2.6
2020-02-07,bundesliga,2019-2020,Ein Frankfurt,Augsburg,5,0,1.0,0.0,H,H,13.0,8.0,9.0,5.0,7.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,1.9,3.75,3.8
2020-02-07,liga,2019-2020,Alaves,Eibar,2,1,0.0,0.0,H,D,9.0,5.0,5.0,1.0,16.0,10.0,3.0,5.0,3.0,2.0,0.0,0.0,2.25,3.2,3.4
2020-02-08,bundesliga,2019-2020,Freiburg,Hoffenheim,1,0,1.0,0.0,H,H,12.0,21.0,6.0,6.0,10.0,13.0,5.0,10.0,3.0,3.0,0.0,0.0,2.5,3.6,2.62
2020-02-08,bundesliga,2019-2020,Hertha,Mainz,1,3,0.0,1.0,A,A,13.0,10.0,3.0,3.0,13.0,16.0,10.0,1.0,4.0,1.0,1.0,0.0,2.0,3.5,3.75
2020-02-08,bundesliga,2019-2020,Schalke 04,Paderborn,1,1,0.0,0.0,D,D,15.0,15.0,4.0,4.0,6.0,8.0,11.0,10.0,2.0,3.0,0.0,0.0,1.5,4.33,6.5
2020-02-08,serie_a,2019-2020,Verona,Juventus,2,1,0.0,0.0,H,D,9.0,10.0,5.0,5.0,11.0,18.0,3.0,4.0,2.0,3.0,0.0,0.0,7.5,4.0,1.5
2020-02-08,serie_a,2019-2020,Torino,Sampdoria,1,3,0.0,0.0,A,D,2.0,8.0,2.0,6.0,16.0,19.0,2.0,3.0,3.0,5.0,1.0,0.0,2.15,3.3,3.5
2020-02-08,serie_a,2019-2020,Fiorentina,Atalanta,1,2,1.0,0.0,A,H,5.0,13.0,3.0,7.0,20.0,13.0,4.0,3.0,2.0,2.0,0.0,0.0,4.2,3.8,1.83
2020-02-08,liga,2019-2020,Ath Madrid,Granada,1,0,1.0,0.0,H,H,6.0,10.0,3.0,2.0,16.0,19.0,2.0,3.0,4.0,6.0,0.0,0.0,1.4,4.2,10.0
2020-02-08,liga,2019-2020,Valladolid,Villarreal,1,1,1.0,0.0,D,H,8.0,8.0,1.0,3.0,14.0,22.0,2.0,4.0,3.0,3.0,0.0,0.0,3.0,3.2,2.45
2020-02-08,liga,2019-2020,Getafe,Valencia,3,0,0.0,0.0,H,D,22.0,5.0,10.0,0.0,12.0,6.0,10.0,0.0,4.0,4.0,0.0,1.0,2.0,3.3,4.0
2020-02-08,liga,2019-2020,Levante,Leganes,2,0,2.0,0.0,H,H,9.0,12.0,5.0,4.0,18.0,15.0,2.0,2.0,2.0,3.0,0.0,0.0,2.5,3.25,2.87
2020-02-08,bundesliga,2019-2020,Wolfsburg,Fortuna Dusseldorf,1,1,0.0,1.0,D,A,9.0,10.0,5.0,2.0,10.0,14.0,3.0,5.0,0.0,1.0,1.0,0.0,1.53,4.2,5.75
2020-02-08,bundesliga,2019-2020,Leverkusen,Dortmund,4,3,2.0,2.0,H,D,9.0,12.0,5.0,6.0,9.0,10.0,3.0,7.0,2.0,1.0,0.0,0.0,3.1,3.9,2.1
2020-02-08,bundesliga,2019-2020,Werder Bremen,Union Berlin,0,2,0.0,0.0,A,D,14.0,11.0,3.0,5.0,7.0,16.0,5.0,5.0,4.0,3.0,0.0,0.0,2.05,3.5,3.6
2020-02-08,ligue_1,2019-2020,Rennes,Brest,0,0,0.0,0.0,D,D,17.0,8.0,2.0,3.0,7.0,14.0,6.0,0.0,2.0,4.0,0.0,0.0,1.53,4.0,6.5
2020-02-08,ligue_1,2019-2020,Nice,Nimes,1,3,1.0,1.0,A,D,6.0,10.0,3.0,5.0,8.0,13.0,1.0,7.0,2.0,4.0,1.0,0.0,1.95,3.5,4.0
2020-02-08,ligue_1,2019-2020,Metz,Bordeaux,1,2,1.0,0.0,A,H,11.0,15.0,4.0,5.0,5.0,11.0,5.0,13.0,2.0,2.0,1.0,0.0,2.5,3.2,3.0
2020-02-08,ligue_1,2019-2020,Dijon,Nantes,3,3,2.0,2.0,D,D,17.0,8.0,4.0,2.0,8.0,11.0,9.0,4.0,2.0,2.0,0.0,0.0,2.55,3.25,2.87
2020-02-08,ligue_1,2019-2020,Amiens,Monaco,1,2,1.0,0.0,A,H,8.0,12.0,1.0,6.0,14.0,17.0,3.0,9.0,1.0,3.0,0.0,0.0,3.75,3.5,2.0
2020-02-08,ligue_1,2019-2020,Marseille,Toulouse,1,0,0.0,0.0,H,D,12.0,10.0,3.0,3.0,6.0,8.0,5.0,5.0,1.0,2.0,0.0,0.0,1.33,5.25,9.0
2020-02-08,premier_league,2019-2020,Everton,Crystal Palace,3,1,1.0,0.0,H,H,14.0,10.0,8.0,2.0,11.0,12.0,4.0,6.0,0.0,1.0,0.0,0.0,1.61,3.8,6.0
2020-02-08,premier_league,2019-2020,Brighton,Watford,1,1,0.0,1.0,D,A,10.0,5.0,2.0,2.0,9.0,12.0,3.0,2.0,2.0,2.0,0.0,0.0,2.1,3.4,3.6
2020-02-09,ligue_1,2019-2020,Strasbourg,Reims,3,0,0.0,0.0,H,D,12.0,5.0,5.0,0.0,13.0,12.0,9.0,8.0,1.0,2.0,0.0,0.0,2.15,2.87,4.0
2020-02-09,ligue_1,2019-2020,Paris SG,Lyon,4,2,2.0,0.0,H,H,16.0,7.0,5.0,2.0,11.0,14.0,6.0,3.0,1.0,2.0,0.0,0.0,1.25,6.5,10.0
2020-02-09,liga,2019-2020,Espanol,Mallorca,1,0,0.0,0.0,H,D,12.0,7.0,7.0,3.0,26.0,15.0,1.0,7.0,6.0,2.0,0.0,0.0,1.61,4.0,5.5
2020-02-09,liga,2019-2020,Sociedad,Ath Bilbao,2,1,0.0,0.0,H,D,14.0,6.0,4.0,3.0,7.0,15.0,4.0,4.0,2.0,2.0,0.0,1.0,2.05,3.3,3.8
2020-02-09,liga,2019-2020,Celta,Sevilla,2,1,0.0,1.0,H,A,13.0,12.0,7.0,4.0,16.0,14.0,3.0,4.0,3.0,2.0,0.0,0.0,3.4,3.4,2.2
2020-02-09,liga,2019-2020,Betis,Barcelona,2,3,2.0,2.0,A,D,7.0,10.0,3.0,6.0,21.0,17.0,0.0,8.0,5.0,5.0,1.0,1.0,4.0,3.8,1.85
2020-02-09,ligue_1,2019-2020,Montpellier,St Etienne,1,0,1.0,0.0,H,H,8.0,17.0,3.0,5.0,16.0,15.0,3.0,6.0,1.0,3.0,1.0,0.0,2.1,3.25,3.75
2020-02-09,liga,2019-2020,Osasuna,Real Madrid,1,4,1.0,2.0,A,A,14.0,17.0,4.0,7.0,11.0,15.0,4.0,3.0,2.0,2.0,0.0,0.0,5.75,4.5,1.53
2020-02-09,serie_a,2019-2020,Genoa,Cagliari,1,0,1.0,0.0,H,H,8.0,8.0,5.0,6.0,15.0,15.0,5.0,3.0,3.0,6.0,0.0,0.0,2.37,3.5,2.9
2020-02-09,premier_league,2019-2020,Sheffield United,Bournemouth,2,1,1.0,1.0,H,D,16.0,10.0,6.0,2.0,10.0,8.0,8.0,4.0,2.0,2.0,0.0,0.0,1.66,3.6,5.75
2020-02-09,serie_a,2019-2020,Spal,Sassuolo,1,2,1.0,0.0,A,H,10.0,16.0,5.0,9.0,16.0,16.0,1.0,6.0,2.0,4.0,0.0,0.0,2.7,3.4,2.55
2020-02-09,serie_a,2019-2020,Brescia,Udinese,1,1,0.0,0.0,D,D,9.0,16.0,7.0,8.0,8.0,17.0,4.0,9.0,0.0,3.0,0.0,0.0,2.7,3.4,2.62
2020-02-09,serie_a,2019-2020,Napoli,Lecce,2,3,0.0,1.0,A,A,19.0,13.0,9.0,10.0,14.0,10.0,10.0,4.0,5.0,3.0,0.0,0.0,1.2,6.5,13.0
2020-02-09,serie_a,2019-2020,Parma,Lazio,0,1,0.0,1.0,A,A,16.0,17.0,6.0,6.0,13.0,10.0,7.0,6.0,4.0,3.0,0.0,0.0,4.5,4.0,1.72
2020-02-09,serie_a,2019-2020,Inter,Milan,4,2,0.0,2.0,H,A,14.0,8.0,11.0,5.0,6.0,13.0,7.0,6.0,4.0,2.0,0.0,0.0,1.95,3.4,4.1
2020-02-09,bundesliga,2019-2020,Bayern Munich,RB Leipzig,0,0,0.0,0.0,D,D,10.0,8.0,3.0,1.0,8.0,12.0,11.0,3.0,2.0,2.0,0.0,0.0,1.4,5.5,6.5
2020-02-14,ligue_1,2019-2020,Monaco,Montpellier,1,0,0.0,0.0,H,D,16.0,13.0,2.0,2.0,13.0,8.0,2.0,4.0,1.0,2.0,0.0,0.0,1.75,3.75,4.5
